Time_Seconds,Irradiance_Wm2,Temperature_C,PV_Power_W
1599921000,548.87,18.56,1791.64
1599924600,643.75,19.28,2080.84
1599928200,756.14,19.8,2426.32
1599931800,782.38,20.41,2495.16
1599935400,728.99,20.74,2336.56
1599939000,629.16,20.78,2023.96
1599942600,436.08,20.7,1395.2
1599946200,214.28,20.26,625.12
1599949800,25.19,19.54,42.96
1599953400,0,18.68,0
1599957000,0,17.87,0
1599960600,0,17.33,0
1599964200,0,17.08,0
1599967800,0,17.13,0
1599971400,0,17.23,0
1599975000,0,17.37,0
1599978600,0,17.59,0
1599982200,0,17.62,0
1599985800,0,17.75,0
1599989400,0,17.75,0
1599993000,0,17.72,0
1599996600,71.01,17.84,149.32
1600000200,219.56,19.17,659.16
1600003800,472.07,20.54,1506.08
1600007400,532.98,22.01,1701.56
1600011000,523.76,22.97,1667.76
1600014600,490.25,23.44,1553.56
1600018200,312.05,23.59,975.24
